Timestamp,Edad,Departamento en el que vives actualmente,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ASP.NET],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [CGI / Perl ],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ColdFusion],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Java],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [PHP],Qué lenguaje servidor prefieres,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [AJAX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [CSS],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Flash/ActionScript],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Dreamweaver],"¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Eclipse (o derivados, como Aptana)]",¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Visual Studio],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Komodo],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [kompoZer],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [NetBeans],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor de textos],¿Cuál es tu ingreso mensual bruto en soles?,Grado de instrucción,Situación laboral,¿Qué frameworks de JavaScript conoces?,Sexo,¿Qué sistema operativo usas principalmente para desarrollo web?,¿A través de qué medios aprendes sobre desarrollo web?,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Java (Applet)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaFX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaScript],¿Qué experiencia tienes con los siguientes lenguajes de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [BlueGriffon (NUEVO)],"En tu trabajo actual, ¿tu función principal es desarrollo web?",¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Python],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Ruby],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Silverlight],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [node.js (NUEVO)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Dart (NUEVO)],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor simple de textos]
41372.4640740741,31 - 40 años,Lima,Más de 6 años,1 a 3 años,No conozco,Más de 6 años,Más de 6 años,,1 a 3 años,4 a 6 años,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,No conozco,No conozco,1 año o menos,,De 4501 a 5500,Graduado de instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Mac,"Seminarios web, Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",Más de 6 años,No conozco,No conozco,,No conozco,Sí,Más de 6 años,No conozco,4 a 6 años,No conozco,,Más de 6 años
41372.5010763889,24 - 30 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,No conozco,4 a 6 años,1 año o menos,No conozco,No conozco,No conozco,1 año o menos,1 año o menos,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente e independiente,"dojo, jQuery, jQuery UI",Masculino,Linux,"Seminarios web, Documentación en la web, Cursos en línea",No conozco,No conozco,No conozco,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,No conozco,,No conozco
41372.5443055556,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,1 año o menos,1 año o menos,1 año o menos,No conozco,1 año o menos,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,No conozco,No,No conozco,Menos de 1 año,No conozco,No conozco,,1 a 3 años
41372.6225925926,24 - 30 años,--Seleccione--,Menos de 1 año,Menos de 1 año,No conozco,1 a 3 años,1 a 3 años,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 año o menos,1 a 3 años,1 año o menos,No conozco,No conozco,1 a 3 años,,De 1501 a 2500,Graduado de instituto,Trabajo como dependiente e independiente,"dojo, jQuery, jQuery UI, MooTools, Prototype",Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,No conozco,1 a 3 años,,No conozco,Sí,1 a 3 años,1 a 3 años,No conozco,No conozco,,No conozco
41372.6758796296,24 - 30 años,Lima,Menos de 1 año,No conozco,Menos de 1 año,Menos de 1 año,4 a 6 años,,1 a 3 años,4 a 6 años,1 a 3 años,4 a 6 años,1 año o menos,No conozco,1 a 3 años,1 año o menos,No conozco,1 a 3 años,,De 5501 a 6500,Graduado de universidad,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, MooTools, YUI",Masculino,Linux,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,Menos de 1 año,1 a 3 años,,No conozco,No,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,No conozco
41372.6909953704,24 - 30 años,Arequipa,Menos de 1 año,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 año o menos,1 a 3 años,No conozco,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas",No conozco,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,No conozco,,No conozco
41372.6945949074,24 - 30 años,Arequipa,No conozco,No conozco,No conozco,No conozco,Menos de 1 año,,1 a 3 años,4 a 6 años,No conozco,4 a 6 años,1 año o menos,No conozco,1 a 3 años,1 año o menos,No conozco,1 año o menos,,De 3501 a 4500,Graduado de universidad,Trabajo como dependiente e independiente,"dojo, jQuery, jQuery UI",Masculino,Linux,"Documentación en la web, Cursos en línea",No conozco,No conozco,4 a 6 años,,No conozco,Sí,4 a 6 años,No conozco,No conozco,No conozco,,1 a 3 años
41372.7036574074,24 - 30 años,Arequipa,No conozco,No conozco,No conozco,1 a 3 años,Menos de 1 año,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,1 a 3 años,No conozco,No conozco,1 a 3 años,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente,"backbone.js (NUEVO), dojo, jQuery, jQuery UI, script.aculo.us",Masculino,Mac,"Documentación en la web, Cursos en línea",1 a 3 años,Menos de 1 año,1 a 3 años,,No conozco,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,1 año o menos
41372.7197685185,41 - 50 años,Lima,No conozco,Menos de 1 año,No conozco,4 a 6 años,4 a 6 años,,4 a 6 años,Más de 6 años,Menos de 1 año,Más de 6 años,1 a 3 años,1 a 3 años,No conozco,1 año o menos,No conozco,1 año o menos,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI, Prototype, script.aculo.us",Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, Libros no impresos",4 a 6 años,No conozco,Más de 6 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,Más de 6 años
41372.7243055556,31 - 40 años,--Seleccione--,4 a 6 años,Más de 6 años,No conozco,Más de 6 años,Más de 6 años,,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,4 a 6 años,1 año o menos,1 año o menos,Más de 6 años,,De 2501 a 3500,Maestría,Trabajo como dependiente e independiente,"backbone.js (NUEVO), dojo, jQuery, jQuery UI, MooTools, Prototype, YUI",Masculino,Linux,Documentación en la web,Más de 6 años,Más de 6 años,Más de 6 años,,No conozco,Sí,Menos de 1 año,No conozco,Más de 6 años,Menos de 1 año,,Más de 6 años
41372.7265162037,17 - 23 años,Lima,1 a 3 años,No conozco,No conozco,No conozco,No conozco,,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,No conozco,1 a 3 años,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web",No conozco,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,No conozco
41372.7268055556,24 - 30 años,Lima,4 a 6 años,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,4 a 6 años,4 a 6 años,Menos de 1 año,Más de 6 años,1 año o menos,1 año o menos,4 a 6 años,No conozco,No conozco,1 año o menos,,De 4501 a 5500,Maestría,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",Menos de 1 año,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,No conozco,,No conozco
41372.7282407407,17 - 23 años,Piura,1 a 3 años,No conozco,No conozco,1 a 3 años,1 a 3 años,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,4 a 6 años,No conozco,No conozco,4 a 6 años,,Menos de 1500 soles,Graduado de instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI, MooTools, Prototype, YUI",Masculino,Windows,"Seminarios web, Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",Menos de 1 año,Menos de 1 año,1 a 3 años,,No conozco,No,No conozco,No conozco,No conozco,Menos de 1 año,,4 a 6 años
41372.735162037,31 - 40 años,Arequipa,4 a 6 años,No conozco,No conozco,1 a 3 años,4 a 6 años,,1 a 3 años,4 a 6 años,No conozco,Más de 6 años,Más de 6 años,1 a 3 años,Más de 6 años,No conozco,No conozco,Más de 6 años,,De 1501 a 2500,En universidad o instituto,Trabajo como independiente,"jQuery, jQuery UI, MooTools, Prototype",Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,Menos de 1 año,No conozco,,Más de 6 años
41372.735462963,31 - 40 años,Lima,No conozco,1 a 3 años,No conozco,No conozco,1 a 3 años,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,No conozco,No conozco,No conozco,No conozco,No conozco,No conozco,,Más de 10500,Maestría,Trabajo como dependiente,"backbone.js (NUEVO), jQuery",Masculino,Mac,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,No conozco,Sí,No conozco,4 a 6 años,No conozco,No conozco,,Más de 6 años
41372.7388888889,17 - 23 años,Lambayeque,Menos de 1 año,No conozco,No conozco,1 a 3 años,1 a 3 años,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,Documentación en la web,Menos de 1 año,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,No conozco,,1 año o menos
41372.7572222222,17 - 23 años,Ica,1 a 3 años,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,1 a 3 años,No conozco,No conozco,1 año o menos,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI, MooTools",Femenino,Windows,"Documentación en la web, En la universidad o instituto, En grupos de amigos o compañeros de trabajo",Menos de 1 año,No conozco,1 a 3 años,,No conozco,No,No conozco,No conozco,Menos de 1 año,No conozco,,1 a 3 años
41372.7818402778,17 - 23 años,Lambayeque,1 a 3 años,No conozco,No conozco,No conozco,1 a 3 años,,1 a 3 años,No conozco,No conozco,1 a 3 años,No conozco,No conozco,1 a 3 años,No conozco,No conozco,No conozco,,De 8501 a 9500,Graduado de universidad,Trabajo como independiente,"jQuery, jQuery UI",Femenino,Windows,"Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas",No conozco,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,No conozco
41372.8105324074,31 - 40 años,Huancavelica,4 a 6 años,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 año o menos,No conozco,4 a 6 años,No conozco,No conozco,No conozco,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,1 a 3 años,,No conozco,No,No conozco,No conozco,Menos de 1 año,No conozco,,No conozco
41372.8168518519,31 - 40 años,Cajamarca,Menos de 1 año,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,Menos de 1 año,1 a 3 años,Menos de 1 año,1 a 3 años,1 a 3 años,1 año o menos,1 a 3 años,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,Graduado de instituto,Trabajo como independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo",Menos de 1 año,Menos de 1 año,Menos de 1 año,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,4 a 6 años
41372.8208564815,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,4 a 6 años,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,1 año o menos,4 a 6 años,1 año o menos,No conozco,No conozco,1 a 3 años,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente,"dojo, jQuery, jQuery UI, MooTools, Prototype, script.aculo.us, YUI, Rafael",Masculino,Windows,"Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,1 a 3 años,,No conozco,No,No conozco,No conozco,No conozco,No conozco,,1 a 3 años
41372.8481481481,31 - 40 años,Lima,No conozco,Menos de 1 año,Menos de 1 año,Menos de 1 año,Más de 6 años,,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,No conozco,No conozco,No conozco,No conozco,4 a 6 años,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,"MooTools, Prototype",Masculino,Linux,"Seminarios web, Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,Menos de 1 año,Más de 6 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,No conozco,,Más de 6 años
41372.8504166667,24 - 30 años,Arequipa,No conozco,Menos de 1 año,No conozco,1 a 3 años,No conozco,,Menos de 1 año,Menos de 1 año,No conozco,4 a 6 años,1 año o menos,1 a 3 años,4 a 6 años,No conozco,No conozco,1 a 3 años,,Menos de 1500 soles,En universidad o instituto,No trabajo,jQuery,Masculino,Windows,"Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Menos de 1 año,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,Más de 6 años
41372.8738541667,31 - 40 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,No conozco,No conozco,1 a 3 años,,De 2501 a 3500,Maestría,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",No conozco,No conozco,1 a 3 años,,No conozco,No,No conozco,No conozco,No conozco,No conozco,,1 a 3 años
41372.883287037,12 - 16 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,1 año o menos,No conozco,No conozco,No conozco,,Menos de 1500 soles,Escolar,Trabajo como independiente,"jQuery, jQuery UI, MooTools",Masculino,Linux,"Libros, revistas y otras publicaciones impresas, Cursos en línea",1 a 3 años,Menos de 1 año,Menos de 1 año,,No conozco,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,No conozco,,4 a 6 años
41372.9035416667,17 - 23 años,Áncash,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 año o menos,1 año o menos,1 año o menos,No conozco,No conozco,4 a 6 años,,Menos de 1500 soles,En universidad o instituto,No trabajo,,Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores)",No conozco,No conozco,Menos de 1 año,,No conozco,No,No conozco,No conozco,No conozco,No conozco,,1 año o menos
41372.9351388889,24 - 30 años,Lima,No conozco,No conozco,No conozco,No conozco,Menos de 1 año,,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 a 3 años,Más de 6 años,1 a 3 años,No conozco,No conozco,No conozco,,De 4501 a 5500,En universidad o instituto,Trabajo como dependiente,jQuery,Masculino,Windows,"Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas",4 a 6 años,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,Más de 6 años
41372.9551273148,24 - 30 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,Menos de 1 año,1 a 3 años,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,jQuery,Masculino,Windows,"Documentación en la web, En la universidad o instituto",Menos de 1 año,No conozco,Menos de 1 año,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,No conozco
41372.966400463,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,1 a 3 años,,Menos de 1 año,1 a 3 años,No conozco,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,No conozco,1 a 3 años,,Menos de 1500 soles,Graduado de universidad,Trabajo como independiente,"jQuery, Prototype",Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Menos de 1 año,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,1 a 3 años
41372.9720138889,17 - 23 años,Lima,1 a 3 años,No conozco,No conozco,1 a 3 años,Menos de 1 año,,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 año o menos,1 año o menos,1 a 3 años,No conozco,No conozco,1 a 3 años,,Menos de 1500 soles,En universidad o instituto,No trabajo,jQuery,Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos en línea",No conozco,No conozco,Menos de 1 año,,No conozco,No,Menos de 1 año,No conozco,No conozco,No conozco,,No conozco
41372.9745138889,24 - 30 años,Ayacucho,No conozco,No conozco,No conozco,4 a 6 años,Menos de 1 año,,No conozco,Menos de 1 año,1 a 3 años,4 a 6 años,No conozco,No conozco,4 a 6 años,No conozco,No conozco,4 a 6 años,,Menos de 1500 soles,Graduado de universidad,Trabajo como independiente,"backbone.js (NUEVO), dojo, jQuery, Prototype",Femenino,Windows,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",4 a 6 años,No conozco,Menos de 1 año,,No conozco,Sí,4 a 6 años,Menos de 1 año,No conozco,No conozco,,Más de 6 años
41373.0239814815,17 - 23 años,Arequipa,No conozco,Menos de 1 año,No conozco,Menos de 1 año,Menos de 1 año,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,No conozco,1 a 3 años,1 año o menos,No conozco,No conozco,1 año o menos,,--Seleccione--,En universidad o instituto,No trabajo,jQuery,Femenino,Linux,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",Menos de 1 año,No conozco,Menos de 1 año,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,No conozco,,1 a 3 años
41373.0829861111,31 - 40 años,Arequipa,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,1 a 3 años,1 a 3 años,Más de 6 años,1 a 3 años,1 a 3 años,Más de 6 años,,De 2501 a 3500,Doctorado,Trabajo como independiente,"jQuery, MooTools, Prototype, YUI",Masculino,Windows,"Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo",Más de 6 años,Más de 6 años,Más de 6 años,,1 a 3 años,Sí,Más de 6 años,Más de 6 años,1 a 3 años,4 a 6 años,,1 a 3 años
41373.3628935185,24 - 30 años,Puno,1 a 3 años,1 a 3 años,No conozco,Menos de 1 año,4 a 6 años,,1 a 3 años,4 a 6 años,Más de 6 años,Más de 6 años,4 a 6 años,1 año o menos,1 a 3 años,1 año o menos,No conozco,1 a 3 años,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente e independiente,jQuery,Masculino,Windows,Documentación en la web,1 a 3 años,Menos de 1 año,4 a 6 años,,No conozco,No,1 a 3 años,Menos de 1 año,Menos de 1 año,No conozco,,Más de 6 años
41373.3833564815,31 - 40 años,Lima,No conozco,No conozco,No conozco,No conozco,4 a 6 años,,No conozco,No conozco,4 a 6 años,4 a 6 años,4 a 6 años,1 año o menos,No conozco,No conozco,No conozco,No conozco,,De 4501 a 5500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Femenino,Otro,"Documentación en la web, En la universidad o instituto, Cursos en línea",No conozco,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,Más de 6 años
41373.3936805556,24 - 30 años,Lima,Más de 6 años,No conozco,No conozco,1 a 3 años,1 a 3 años,,Menos de 1 año,Más de 6 años,1 a 3 años,Más de 6 años,Más de 6 años,No conozco,Más de 6 años,No conozco,No conozco,No conozco,,De 1501 a 2500,Maestría,Trabajo como dependiente,"jQuery, jQuery UI",Femenino,Windows,"Seminarios web, Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores)",Menos de 1 año,Menos de 1 año,1 a 3 años,,No conozco,No,Menos de 1 año,No conozco,Más de 6 años,No conozco,,Más de 6 años
41373.3952430556,31 - 40 años,--Seleccione--,No conozco,No conozco,Menos de 1 año,1 a 3 años,Menos de 1 año,,No conozco,Menos de 1 año,Menos de 1 año,1 a 3 años,1 a 3 años,1 año o menos,1 año o menos,No conozco,No conozco,1 a 3 años,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, En la universidad o instituto, Cursos en línea, En grupos de amigos o compañeros de trabajo",1 a 3 años,1 a 3 años,Menos de 1 año,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,4 a 6 años
41373.3970486111,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,No conozco,4 a 6 años,,1 a 3 años,4 a 6 años,No conozco,Más de 6 años,1 a 3 años,1 a 3 años,1 año o menos,1 año o menos,1 año o menos,1 año o menos,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente,jQuery,Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), En grupos de amigos o compañeros de trabajo",No conozco,No conozco,4 a 6 años,,No conozco,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,1 año o menos
41373.4898263889,24 - 30 años,Arequipa,Menos de 1 año,No conozco,No conozco,Más de 6 años,Más de 6 años,,4 a 6 años,Más de 6 años,4 a 6 años,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,No conozco,No conozco,Más de 6 años,,Menos de 1500 soles,Maestría,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",4 a 6 años,Menos de 1 año,4 a 6 años,,No conozco,No,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,Más de 6 años
41373.5001736111,24 - 30 años,Lima,1 a 3 años,No conozco,Menos de 1 año,4 a 6 años,Menos de 1 año,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,4 a 6 años,No conozco,No conozco,4 a 6 años,,De 3501 a 4500,Graduado de universidad,Trabajo como dependiente,"dojo, jQuery",Masculino,Windows,"Seminarios web, Documentación en la web",1 a 3 años,Menos de 1 año,1 a 3 años,,No conozco,Sí,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,Más de 6 años
41373.5012962963,24 - 30 años,Lima,No conozco,Menos de 1 año,No conozco,1 a 3 años,Más de 6 años,,4 a 6 años,4 a 6 años,No conozco,4 a 6 años,No conozco,No conozco,No conozco,No conozco,No conozco,No conozco,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI, YUI, express",Masculino,Linux,"Libros, revistas y otras publicaciones impresas",No conozco,No conozco,4 a 6 años,,No conozco,Sí,1 a 3 años,Menos de 1 año,No conozco,Menos de 1 año,,Más de 6 años
41373.5158333333,24 - 30 años,Lima,1 a 3 años,Menos de 1 año,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,1 a 3 años,4 a 6 años,No conozco,No conozco,1 a 3 años,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,"backbone.js (NUEVO), dojo, jQuery, jQuery UI, Prototype",Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",Menos de 1 año,Menos de 1 año,1 a 3 años,,No conozco,No,Menos de 1 año,Menos de 1 año,4 a 6 años,No conozco,,1 a 3 años
